source_key,title,url,date,type,via
wiki-00004-1,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00004-2,"Hội đồng nhân dân phường Ba Đình tổ chức thành công kỳ họp thứ hai, khóa I, nhiệm kỳ 2021 – 2026",https://badinh.hanoi.gov.vn/tin-tuc-hoat-dong-hdnd/hoi-dong-nhan-dan-phuong-ba-dinh-to-chuc-thanh-cong-ky-hop-thu-hai-khoa-i-nhiem-ky-2021-2026-2800250719115752514.htm,2025-07-18,wikipedia-ref,
wiki-00004-3,Nghị quyết số 1656/NQ-UBTVQH15 ngày 16 tháng 6 năm 2025 của Ủy ban Thường vụ Quốc hội về việc sắp xếp các đơn vị hành chính cấp xã của thành phố Hà Nội năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/6/1656-nq.signed.pdf,2026-06-30,wikipedia-ref,
wiki-00008-1,Thông báo số 178/TB-UBND ngày 31 tháng 7 năm 2026 của Ủy ban nhân dân phường Ngọc Hà về việc công khai Nghị quyết sắp xếp tổ dân phố trên địa bàn phường Ngọc Hà,https://datafiles.hanoi.gov.vn/gov-hni/6930/VanBan/2026/8/6/1785839945519.pdf,,wikipedia-ref,
wiki-00008-2,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00008-3,"Quyết định số 14/QĐ-UBBC ngày 24 tháng 2 năm 2026 của Ủy ban bầu cử phường Ngọc Hà về việc công bố danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân phường Ngọc Hà khóa II, nhiệm kỳ 2026 – 2031",https://ochodua.hanoi.gov.vn/bau-cu-dai-bieu-quoc-hoi-khoa-xvi-va-dai-bieu-hoi-dong-nhan-dan-cac-cap-nhiem-ky-2026-2031/danh-sach-chinh-thuc-nhung-nguoi-ung-cu-dai-bieu-hdnd-phuong-o-cho-dua-khoa-ii-nhiem-ky-2026-2031-2832260226075535494.htm,,wikipedia-ref,
wiki-00025-1,Danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân phường Giảng Võ khóa II nhiệm kỳ 2026 – 2031,https://giangvo.hanoi.gov.vn/bau-cu-quoc-hoi-va-hdnd-nhiem-ky-2026-2031/cong-bo-danh-sach-chinh-thuc-nhung-nguoi-ung-cu-dai-bieu-hdnd-phuong-giang-vo-khoa-ii-nhiem-ky-2026-2031-2808260227211311486.htm,2026-02-23,wikipedia-ref,
wiki-00025-2,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00025-3,Nghị quyết số 1656/NQ-UBTVQH15 ngày 16 tháng 6 năm 2025 của Ủy ban Thường vụ Quốc hội về việc sắp xếp các đơn vị hành chính cấp xã của thành phố Hà Nội năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/6/1656-nq.signed.pdf,2026-06-30,wikipedia-ref,
wiki-00070-1,Nghị quyết số 70/NQ-HĐND ngày 28 tháng 8 năm 2025 của Hội đồng nhân dân phường Hoàn Kiếm về việc ghép và đổi tên tổ dân phố trên địa bàn phường Hoàn Kiếm,https://datafiles.hanoi.gov.vn/gov-hni/7257/VanBan/2025/9/16/NQ%20v%E1%BB%81%20vi%E1%BB%87c%20gh%C3%A9p%20v%C3%A0%20%C4%91%E1%BB%95i%20t%C3%AAn%20t%E1%BB%95%20d%C3%A2n%20ph%E1%BB%91.pdf,,wikipedia-ref,
wiki-00070-2,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00070-3,Nghị quyết số 1656/NQ-UBTVQH15 ngày 16 tháng 6 năm 2025 của Ủy ban Thường vụ Quốc hội về việc sắp xếp các đơn vị hành chính cấp xã của thành phố Hà Nội năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/6/1656-nq.signed.pdf,2026-06-30,wikipedia-ref,
wiki-00082-1,"Nghị quyết về việc thành lập, sắp xếp, tổ chức lại các tổ dân phố trên địa bàn phường Cửa Nam",https://cuanam.hanoi.gov.vn/thong-tin-cong-khai/nghi-quyet-ve-thanh-lap-sap-xep-to-chuc-lai-to-dan-pho-tren-dia-ban-phuong-cua-nam-2801260630145626688.htm,2026-06-29,wikipedia-ref,
wiki-00082-2,"Quyết định số 27/QĐ-UBBC ngày 12 tháng 2 năm 2026 của Ủy ban bầu cử phường Cửa Nam về việc công bố danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân phường Cửa Nam khóa II, nhiệm kỳ 2026 – 2031 theo từng đơn vị bầu cử",https://cuanam.hanoi.gov.vn/thong-tin-cong-khai/cong-bo-danh-sach-chinh-thuc-nhung-nguoi-ung-cu-dai-bieu-hdnd-phuong-cua-nam-khoa-ii-nhiem-ky-20262031-2801260225102003906.htm,2026-08-16,wikipedia-ref,
wiki-00082-3,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00097-1,Quyết định số 33/QĐ-UBBC ngày 23 tháng 2 năm 2026 của Ủy ban bầu cử về việc công bố danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân phường Hồng Hà nhiệm kỳ 2026 – 2031,https://hongha.hanoi.gov.vn/chi-dao-cua-dia-phuong/quyet-dinh-2815260227140043094.htm,2026-08-15,wikipedia-ref,
wiki-00097-2,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00097-3,Nghị quyết số 1656/NQ-UBTVQH15 ngày 16 tháng 6 năm 2025 của Ủy ban Thường vụ Quốc hội về việc sắp xếp các đơn vị hành chính cấp xã của thành phố Hà Nội năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/6/1656-nq.signed.pdf,2026-06-30,wikipedia-ref,
wiki-00118-1,"Phường Bồ Đề tổ chức thành công Kỳ họp thứ Hai Hội đồng nhân dân phường khóa II, nhiệm kỳ 2026 – 2031",https://bode.hanoi.gov.vn/tin-tuc-hoat-dong/phuong-bo-de-to-chuc-thanh-cong-ky-hop-thu-hai-hoi-dong-nhan-dan-phuong-khoa-ii-nhiem-ky-2026-2031-2831260630075547309.htm,2026-06-30,wikipedia-ref,
wiki-00118-2,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-07-12,wikipedia-ref,
wiki-00118-3,Phường Bồ Đề triển khai Hội nghị tổ chức lấy ý kiến nhân dân về Phương án đổi tên tổ dân phố sau sắp xếp đơn vị hành chính cấp xã của Thành phố Hà Nội,https://bode.hanoi.gov.vn/tin-tuc-su-kien/phuong-bo-de-trien-khai-hoi-nghi-to-chuc-lay-y-kien-nhan-dan-ve-phuong-an-doi-ten-to-dan-pho-sau-sap-xep-don-vi-hanh-chinh-cap-xa-cua-thanh-pho-ha-noi-283125072517464945.htm?gidzl=Y4asPahqUmkCLZ9WGEby1O9LD6XOu2q2dWXcFL-zUW3F2M1lMESWLPu8R3vQit1GcmmnFZBqZ7XSJ_L_2G,2025-07-26,wikipedia-ref,
wiki-00127-1,"Nghị quyết số 14/NQ-HĐND ngày 29 tháng 6 năm 2026 của Hội đồng nhân dân phường Việt Hưng về việc thành lập, sắp xếp, tổ chức lại tổ dân phố trên địa bàn phường Việt Hưng, thành phố Hà Nội",https://sqhx-hanoi.mediacdn.vn/91579363132710912/2026/7/5/2-nghi-quyet-sap-xep-tdp-17832357773631644105426.pdf,2026-07-23,wikipedia-ref,
wiki-00127-2,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-08-14,wikipedia-ref,
wiki-00127-3,"Kỳ họp thứ hai (kỳ họp chuyên đề) Hội đồng nhân dân lâm thời phường Việt Hưng, nhiệm kỳ 2021 – 2026",https://viethung.hanoi.gov.vn/tin-tuc-su-kien/ky-hop-thu-hai-ky-hop-chuyen-de-hoi-dong-nhan-dan-lam-thoi-phuong-viet-hung-nhiem-ky-2021-2026-2783250724095552263.htm?gidzl=l4PrBu6MgN-uMN4fYuolSRXOToETY_eZfGmhTv_RftBrMNubpedr9V9HUYQSWgPoymPx86KBuUbXX9UjVG,2025-07-24,wikipedia-ref,
wiki-00136-1,"Hội đồng nhân dân phường Phúc Lợi thông qua 4 nghị quyết quan trọng, tạo đà phát triển trong giai đoạn mới",https://dangcongsan.org.vn/hanoi/xay-dung-dang/hdnd-phuong-phuc-loi-thong-qua-4-nghi-quyet-quan-trong-tao-da-phat-trien-trong-giai-doan-moi.html?gidzl=vR9d3AryWd_XhMCAfs65SE6jOmQnQz9o_V0nKxOsXN2iyJS1iMpV9VtmEr2pE8yW-FHcK39-_z12g7s6VG,2026-06-25,wikipedia-ref,
wiki-00136-2,"Nghị quyết số 8/NQ-HĐND ngày 25 tháng 7 năm 2025 của Hội đồng nhân dân xã Phúc Lợi về việc đổi tên tổ dân phố, ghép cụm dân cư vào tổ dân phố trên địa bàn phường Phúc Lợi",https://storage-vnportal.vnpt.vn/gov-hni/6984/VanBan/2025/8/5/Ngh%E1%BB%8B%20quy%E1%BA%BFt%20%C4%91%E1%BB%95i%20t%C3%AAn%20t%E1%BB%95%20d%C3%A2n%20ph%E1%BB%91-%20gh%C3%A9p%20c%E1%BB%A5m%20d%C3%A2n%20c%C6%B0.pdf,2026-07-10,wikipedia-ref,
wiki-00136-3,Địa điểm trụ sở làm việc của Đảng ủy - HĐND - UBND - Ủy ban MTTQ; Điểm phục vụ hành chính công; Công an phường; Quân sự phường và các đơn vị sự nghiệp phường Phúc Lợi,https://phucloi.hanoi.gov.vn/cac-co-quan-trong-dia-ban/dia-diem-tru-so-lam-viec-cua-dang-uy-hdnd-ubnd-uy-ban-mttq-diem-phuc-vu-hanh-chinh-cong-cong-an-phuong-quan-su-phuong-va-cac-don-vi-su-nghiep-phuong-phuc-loi-2702250716104500111.htm,,wikipedia-ref,
wiki-00145-1,Hội đồng nhân dân phường Long Biên thông qua Nghị quyết về sắp xếp các tổ dân phố,https://hanoimoi.vn/hdnd-phuong-long-bien-thong-qua-nghi-quyet-ve-sap-xep-cac-to-dan-pho-1209394.html?gidzl=0vsDI8EU61K7WebEYOCV6W-5Zq6NqHOQ4uQ35y3M41yJqz4IdO91JHxJX42SqnLAJD3KGcAsCg1iXfyS5m,2026-06-26,wikipedia-ref,
wiki-00145-2,Nghị quyết số 8/NQ-HĐND ngày 18 tháng 7 năm 2025 của Hội đồng nhân dân phường Long Biên về việc đổi tên các tổ dân phố trên địa bàn phường Long Biên,https://sqhx-hanoi.mediacdn.vn/91579363132710912/2025/7/29/nq-08-ve-doi-ten-to-dan-pho-1753777605686735101223.pdf,2026-07-10,wikipedia-ref,
wiki-00145-3,"Danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân phường Long Biên khóa II, nhiệm kỳ 2026 – 2031",https://longbien.hanoi.gov.vn/bau-cu-dai-bieu-quoc-hoi-khoa-xvi-va-bau-cu-hdnd-cac-cap-nhiem-ky-2026-2031/danh-sach-chinh-thuc-nhung-nguoi-ung-cu-dai-bieu-hdnd-phuong-long-bien-khoa-ii-nhiem-ky-2026-2031-2811260227155142773.htm,2026-02-26,wikipedia-ref,
portal-00160,Đề án Sắp xếp tổ dân phố trên địa bàn phường Nghĩa Đô,https://nghiado.hanoi.gov.vn/sap-xep-to-dan-pho/de-an-sap-xep-to-dan-pho-tren-dia-ban-phuong-nghia-do-281626062620064984.htm,2026-06-26,cong_ttdt,
wiki-00175-1,"Nghị quyết số 27/NQ-HĐND ngày 26 tháng 6 năm 2026 của Hội đồng nhân dân phường Yên Hòa về việc sắp xếp, tổ chức lại và đổi tên các tổ dân phố trên địa bàn phường Yên Hòa",https://datafiles.hanoi.gov.vn/gov-hni/8211/VanBan/2026/7/8/27NQ%20H%C4%90ND.signed.pdf,,wikipedia-ref,
wiki-00175-2,Phường Yên Hòa ứng dụng công nghệ thông tin trong công bố danh sách khu vực bỏ phiếu và người ứng cử bầu cử đại biểu Hội đồng nhân dân phường nhiệm kỳ 2026 – 2031,https://yenhoa.hanoi.gov.vn/bau-cu/phuong-yen-hoa-ung-dung-cntt-trong-cong-bo-danh-sach-khu-vuc-bo-phieu-va-nguoi-ung-cu-bau-cu-dai-bieu-hdnd-phuong-nhiem-ky-2026-2031-2836260224182230367.htm,2026-02-24,wikipedia-ref,
wiki-00175-3,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00190-1,Kỳ họp thứ hai Hội đồng nhân dân Phường Ô Chợ Dừa: Quyết sách nhiều vấn đề lớn cho giai đoạn 2026 – 2030,https://ochodua.hanoi.gov.vn/hoat-dong-cua-hoi-dong-nhan-dan/ky-hop-thu-hai-hdnd-phuong-o-cho-dua-quyet-sach-nhieu-van-de-lon-cho-giai-doan-2026-2030-2832260625133501091.htm,2026-06-25,wikipedia-ref,
wiki-00190-2,"Danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân Phường Ô Chợ Dừa khóa II, nhiệm kỳ 2026 – 2031",https://ochodua.hanoi.gov.vn/bau-cu-dai-bieu-quoc-hoi-khoa-xvi-va-dai-bieu-hoi-dong-nhan-dan-cac-cap-nhiem-ky-2026-2031/danh-sach-chinh-thuc-nhung-nguoi-ung-cu-dai-bieu-hdnd-phuong-o-cho-dua-khoa-ii-nhiem-ky-2026-2031-2832260226075535494.htm,2026-02-25,wikipedia-ref,
wiki-00190-3,Phương án tháng 5 năm 2026 của Ủy ban nhân dân phường Ô Chợ Dừa về việc sắp xếp tổ dân phố trên địa bàn phường Ô Chợ Dừa,https://ochodua.hanoi.gov.vn/du-an-de-an/phuong-o-cho-dua-lay-y-kien-nhan-dan-du-thao-phuong-an-sap-xep-to-dan-pho-283226061817070944.htm,,wikipedia-ref,
wiki-00199-1,"Ủy ban bầu cử phường Láng công bố danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân phường Láng khóa II, nhiệm kỳ 2026 – 20231 tại 05 đơn vị bầu cử trên địa bàn phường",https://lang.hanoi.gov.vn/thong-bao/uy-ban-bau-cu-phuong-lang-cong-bo-danh-sach-chinh-thuc-nhung-nguoi-ung-cu-dai-bieu-hdnd-phuong-lang-khoa-ii-nhiem-ky-2026-2031-tai-05-don-vi-bau-cu-tren-dia-ban-phuong-2830260225173015979.htm,2026-02-25,wikipedia-ref,
wiki-00199-2,"Hội đồng nhân dân phường Láng thông qua nhiều nghị quyết quan trọng, định hướng phát triển trong giai đoạn mới",https://www.thanhuyhanoi.vn/tin-tuc/van-hanh-chinh-quyen-dia-phuong-2-cap/hdnd-phuong-lang-thong-qua-nhieu-nghi-quyet-quan-trong-dinh-huong-phat-trien-trong-giai-doan-moi-50026906.html,2025-07-18,wikipedia-ref,
wiki-00199-3,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00226-1,Phường Văn Miếu – Quốc Tử Giám công khai dự thảo phương án sắp xếp tổ dân phố năm 2026,https://vanmieuquoctugiam.hanoi.gov.vn/thong-tin-cong-khai/phuong-van-mieu-quoc-tu-giam-cong-khai-du-thao-phuong-an-sap-xep-to-dan-pho-nam-2026-2813260612155433657.htm?gidzl=wjsg9dq-u43kmguWToRfH-R3fY5fTxf2-9oWB6ejx1xvnwCjQYRgIVFCf2SmVBb9yCtt9sMXqdzNU3_aGW,2026-06-12,wikipedia-ref,
wiki-00226-2,Danh sách chính thức những người ứng cử đại biểu Hội đồng nhân dân phường Văn Miếu – Quốc Tử Giám khóa II,https://vanmieuquoctugiam.hanoi.gov.vn/tin-tuc-bau-cu/cong-bo-danh-sach-chinh-thuc-08-nguoi-ung-cu-dai-bieu-hdnd-phuong-van-mieu-quoc-tu-giam-khoa-ii-nhiem-ky-20262031-don-vi-bau-cu-so-1-2813260302140724567.htm?gidzl=7uIWE63k3saRcwG-QlO6RXEQh3vqfrLg3SMgCtVz0pOCdgaoT_O5OGQLhZWjh5PX1PJzE6L9MvfWPUyBQm,2026-02-12,wikipedia-ref,
wiki-00226-3,"Hội đồng nhân dân phường tổ chức Kỳ họp thứ ba – Kỳ họp chuyên đề: Xem xét, thảo luận, thông qua nghị quyết về đổi tên tổ dân phố trên địa bàn phường Văn Miếu – Quốc Tử Giám",https://web.facebook.com/phuongvanmieuquoctugiam/posts/pfbid028q3JhbnprFET3oDUQ5ppMGXL5FfsZHo18yDdMBMXYTidWjsSn5bdXVwsBfJXkEejl,2025-08-08,wikipedia-ref,
wiki-00229-1,Phường Kim Liên công bố danh sách chính thức ứng cử viên đại biểu Hội đồng nhân dân phường Kim Liên nhiệm kỳ 2026 2031,https://kimlien.hanoi.gov.vn/tin-tuc-su-kien/phuong-kim-lien-cong-bo-danh-sach-chinh-thuc-ung-cu-vien-dai-bieu-hdnd-phuong-kim-lien-nhiem-ky-2026-2031-2824260301191217099.htm,2026-03-01,wikipedia-ref,
wiki-00229-2,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00229-3,Nghị quyết số 1656/NQ-UBTVQH15 ngày 16 tháng 6 năm 2025 của Ủy ban Thường vụ Quốc hội về việc sắp xếp các đơn vị hành chính cấp xã của thành phố Hà Nội năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/6/1656-nq.signed.pdf,2026-06-30,wikipedia-ref,
wiki-00235-1,"Nghị quyết số 23/NQ-HĐND ngày 26 tháng 6 năm 2026 của Hội đồng nhân dân phường Đống Đa về việc sắp xếp, tổ chức lại tổ dân phố trên địa bàn phường Đống Đa",https://dongda.hanoi.gov.vn/tin-tuc-hoat-dong-hoi-dong-nhan-dan/cac-nghi-quyet-cua-hoi-dong-nhan-dan-phuong-dong-da-nhiem-ky-2026-2030-ky-hop-thu-3-2806260730153454135.htm,,wikipedia-ref,
wiki-00235-2,"Nghị quyết số 1/NQ-UBBC ngày 20 tháng 3 năm 2026 của Ủy ban bầu cử phường Đống Đa về việc công bố danh sách người trúngcử đại biểu Hội đồng nhân dân phường Đống Đa khóa II, nhiệm kỳ 2026 – 2031",https://sqhx-hanoi.mediacdn.vn/91579363132710912/2026/3/20/ubbc-nq-01-1773993016992619371796.pdf,,wikipedia-ref,
wiki-00235-3,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00256-1,Nghị quyết số 22/NQ-HĐND ngày 29 tháng 6 năm 2026 của Hội đồng nhân dân phường Hai Bà Trưng về việc sắp xếp tổ dân phố trên địa bàn phường Hai Bà Trưng,https://sqhx-hanoi.mediacdn.vn/91579363132710912/2026/7/8/nq-sap-xep-to-dan-pho-17835077422221027546505.pdf,,wikipedia-ref,
wiki-00256-2,Thông báo về việc lấy phiếu ý kiến Nhân dân và niêm yết công khai dự thảo Đề án sắp xếp tổ dân phố trên địa bàn phường Hai Bà Trưng,https://haibatrung.hanoi.gov.vn/trang-chu/thong-bao-ve-viec-lay-phieu-y-kien-nhan-dan-va-niem-yet-cong-khai-du-thao-de-an-sap-xep-to-dan-pho-tren-dia-ban-phuong-hai-ba-trung-2814260618101253163.htm?gidzl=J5Qd9y_ZVWD8IQCXnVf-3KXEeo7JhdqDK4ppBzpu9rjGIwbzr_eX30TB_ts7_IeE04_q8ZQrXEmLok9w0G,2026-06-18,wikipedia-ref,
wiki-00256-3,Quyết định số 220/QĐ-UBND ngày 21 tháng 7 năm 2025 của Ủy ban nhân dân phường Hai Bà Trưng về việc đổi tên các tổ dân phố trên địa bàn phường Hai Bà Trưng Sau sắp xếp đơn vị hành chính năm 2025,https://haibatrung.hanoi.gov.vn/trang-chu/phuong-hai-ba-trung-sap-xep-va-doi-ten-to-dan-pho-tren-dia-ban-phuong-sau-sap-xep-don-vi-hanh-chinh-nam-2025-2814250726101938723.htm?gidzl=oNT_VkqI0HxDQ7juvmi14CrlUdZnNmCGrMqgTlu9MKRLQd0azGjV4O9g9YIb35GJXMujUpOIL4jHw1C570,2026-08-20,wikipedia-ref,
wiki-00283-1,"Phương án sắp xếp, đổi tên tổ dân phố trên địa bàn phường Vĩnh Tuy",https://vinhtuy.hanoi.gov.vn/thong-bao/phuong-an-sap-xep-doi-ten-to-dan-pho-tren-dia-ban-phuong-vinh-tuy-28232606151421561.htm?gidzl=ssK21mMaRdVVUWO13xbkSzvv0WCOxMbraNvI1K-sCt2VVbq0Jhip89Lp3WTAuZ5ncd5RKp7ey5b10ALgTG,2026-06-15,wikipedia-ref,
wiki-00283-2,"Quyết định số 211/QĐ-UBND ngày 11 tháng 7 năm 2025 của Ủy ban nhân dân phường Vĩnh Tuy về việc đổi tên, sắp xếp các tổ dân phố trên địa bàn phường Vĩnh Tuy",https://vinhtuy.hanoi.gov.vn/chi-dao-cua-dia-phuong/phuong-vinh-tuy-tran-trong-gui-toi-nhan-dan-tren-dia-ban-phuong-quyet-dinh-doi-ten-va-sap-xep-cac-to-dan-pho-tren-dia-ban-phuong-vinh-tuy-sau-sap-xep-don-vi-hanh-chinh-2823250715085301846.htm?gidzl=k9LlU2ZpYNIyYcj-8kw9SRsCQtWrlufoyeixVcBaq7VyYpHxO-dG9_Q6PtndiD9s-OGoA36cLzCzBVADTW,2026-07-04,wikipedia-ref,
wiki-00283-3,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00292-1,Nghị quyết số 88/NQ-HĐND ngày 26 tháng 6 năm 2026 của Hội đồng nhân dân phường Bạch Mai về việc sắp xếp tổ dân phố trên địa bàn phường Bạch Mai,https://sqhx-hanoi.mediacdn.vn/91579363132710912/2026/7/10/nq-88-2026-hdnd-ve-sap-xep-to-dan-pho-1783669618357653608035.pdf,,wikipedia-ref,
wiki-00292-2,,https://thuvienphapluat.vn/van-ban/Xay-dung-Do-thi/Nghi-quyet-01-NQ-HDND-2020-sap-nhap-dat-ten-va-doi-ten-thon-to-dan-pho-thanh-pho-Ha-Noi-436855.aspx,2020-02-24,wikipedia-ref,
wiki-00292-3,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00301-1,Phường Vĩnh Hưng tạo động lực phát triển từ đầu tư hạ tầng và quy hoạch,https://vinhhung.hanoi.gov.vn/hoat-dong-cua-hdnd-phuong/phuong-vinh-hung-tao-dong-luc-phat-trien-tu-dau-tu-ha-tang-va-quy-hoach-2829260706144346179.htm?gidzl=FED1EJWjH1uu_4K_CZH4733_GZaiP40MAFqIDoCo6a0e-aXbA30S5t_w7cLuDnSLUFuLEZOo_p0MFIn070,2026-06-30,wikipedia-ref,
wiki-00301-2,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00301-3,Nghị quyết số 1656/NQ-UBTVQH15 ngày 16 tháng 6 năm 2025 của Ủy ban Thường vụ Quốc hội về việc sắp xếp các đơn vị hành chính cấp xã của thành phố Hà Nội năm 2025,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/6/1656-nq.signed.pdf,2026-06-30,wikipedia-ref,
wiki-00316-1,Hội đồng nhân dân phường Định Công thông qua nghị quyết đổi tên 30 tổ dân phố,https://dinhcong.hanoi.gov.vn/cai-cach-hanh-chinh/hdnd-phuong-dinh-cong-thong-qua-nghi-quyet-doi-ten-30-to-dan-pho-2818250731144055349.htm?gidzl=yl-OHAmIX7xsu9n2fWk0VVdXcKw_3TCWukISIkyDZNU_vPL5uWw4BUpad4An2j4hxERE53Het2aBgHE0V0,2025-07-31,wikipedia-ref,
wiki-00316-2,Phường Định Công dự kiến sắp xếp từ 69 xuống còn 35 tổ dân phố,https://dinhcong.hanoi.gov.vn/tin-tuc-su-kien/phuong-dinh-cong-du-kien-sap-xep-tu-69-xuong-con-35-to-dan-pho-2818260613171031803.htm?gidzl=B2DFC6MODrCeF4isRu4pK2SzIZDsXsG4F3XFDoQ7EbDXEKOuAuGp2J8uJpzuW6OFCZeTQJH_YarIO9apKG,2026-06-13,wikipedia-ref,
wiki-00316-3,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
wiki-00322-1,Nghị quyết số 111/2025/UBTVQH15 ngày 24 tháng 12 năm 2025 của Ủy ban Thường vụ Quốc hội về phân loại đô thị,https://cdn.nhandan.vn/files/f4a4abf7f9a0ba4a91744616546d850872b76917f90d5a74cc9eebef1369fb6f/111.pdf,2026-04-30,wikipedia-ref,
